Highway 51 Diner,Farmen,"August 7, 2017",Went to charge our car on our way through Northern Jutland. Stopped at the Randers Tesla supercharger and walked 100m to the fantastic diner 100% dedicated to Elvis Presley. The building is a copy of Graceland and the interior is US 1950. Great food and...More,5,Randers
Highway 51 Diner,Tomsjotun,"July 7, 2017","We enjoyed a great meal while charging our Tesla. 
The burger and steak sallad was fresh. 
The strawberry shake tasted like real strawberry. 
Remember, everything is BIG so order medium drinks.",5,Randers
Highway 51 Diner,BoaWe,"July 5, 2017","Good tasty food in a perfect 50-60 location with Elvis music and Elvis favourite dish. 
Me and my family will gladly come back!!",5,Randers
Highway 51 Diner,Inli,"March 17, 2017","We a family of 3 had lunch at Highway 51, the restaurant was busy but not overcrowded. The decor does take you back to a proper US diner and taking into consideration that it is located at the Memphis Mansion which is an Elvis museum,...More",4,Randers
Highway 51 Diner,Troels V,"July 25, 2016",I really like the food ther we got a nice tabel with a original atmosphere. The staff were really nice and I will definitely visit again... If i have to say something bad it will be that it is a bit pricey,4,Randers
Highway 51 Diner,Mads_Nairobi,"May 7, 2016","We went for a birthday party - and party we did - great beer, great food and the most fantastic Elvis impersonator to entertain in between the lot. A great trip!!",4,Randers
Highway 51 Diner,Enzo V,"April 25, 2016",Very good food even though very down to earth. Not fine dining but tasty. The atmosphere and food really brings you back to the fithties,5,Randers
Highway 51 Diner,gez13koz,"April 25, 2016",Really good food and drinks for reasonable prices plus you can go into the Elvis shop or museum. It is also very comfortable and cosy with Elvis music playing not to loudly in the background. Service is good.,5,Randers
Highway 51 Diner,persson_123,"March 15, 2016","We went here without any expectations at all. Must say that their hamburgers are of very high quality, very tasty. Staff are also very helpful and friendly, we had a very pleasent dinner. I definitely recommend this restaurant.
we did not go to the Elvis...More",5,Randers
Highway 51 Diner,Jens Petter S,"February 19, 2016","Went with a friend for a dinner on a mayday night. Had to book table in advance. I wanted to check it out because the only Tesla supercharger within 150 km is there. The Elvis theme is ""all in"". Loudspeakers along the footway leading to...More",3,Randers
Highway 51 Diner,Morten P,"February 14, 2016","Wow, I was taken back to my road-trip across the States, I can summon it all up in this: ""Try it""

The waitress was sweet and friendly, the food was great. Started with American pancakes, and the the kings own dish ""Fried Peanut Butter and...More",5,Randers
Highway 51 Diner,Mihail M,"February 12, 2016","The food is basic, burgers are lacking elementary level substances. The atmosphere saves a bit of the night good feeling but still, I personally felt that the restaurant is very much overrated. It should put more effort on the menu in order not to spoil...More",3,Randers
Highway 51 Diner,Michael_Andreasen,"January 5, 2016","This is a great place for dinner.
It is made as an American dinner, The atmosphere is authentic.
We really love this place",5,Randers
Highway 51 Diner,Alexismann,"December 28, 2015","These burgers are to die for... Very Well done , served with a smile and all the love a burgerlover can handle.... Will for sure be back...",4,Randers
Highway 51 Diner,94henrikk,"December 5, 2015","nice place to stay while charging my car. lovely atmosphere, Elvis-songs, came form loudspeakers outside, the staff were dressed the right style, ordered a black coffee, caffe latte, apple juice for the kid, and piece if ice-cake. very good!",4,Randers
Highway 51 Diner,Alvin7K4,"August 4, 2015",Family of four stop over to charge our car. Friendly staff and good food. Kids love the pancakes and grill ribs. Car is fully charges when we finish eating.,4,Randers
Highway 51 Diner,jolafsen,"July 25, 2015","Our family of four (2 adults, 2 kids) was there today after visiting the Elvis museum. The service was very good and the waiting time for the food was to the better end. Big portions (we had nachos, salad, french fries and garlic bread), we...More",5,Randers
Highway 51 Diner,td_oslo,"July 12, 2015","We stopped here primarily for a lunch on our roadtrip. I would not recommend it: The service was very slow (albeit friendly), food took ""for ever"" to arrive, the burgers were mediocre at best and the beer flat/stale.",2,Randers
Highway 51 Diner,Roger G,"July 8, 2015",We were in town for the rainforest exhibit and needed to eat dinner before driving up to Hirtshals for our ferry back to Norway. Seeing as my partner is a huge Elvis fan I surprised her with a trip to Diner 51. The diner is...More,4,Randers
Highway 51 Diner,LouiseBerth,"July 8, 2015",Nice restaurant diner with a good selection of food. Will go there again in the future for sure. It is nice that you can go there without visiting the museum.,4,Randers
